video_id,title,description,channelTitle,videoPublishedAt,tags,viewCount,videoLikeCount,videoCommentCount,comment_id,author,text,commentLikeCount,commentPublishedAt
lW4h7aXNNR8,Russia reactivates Cold War bases - right on Nato's border,"Almost a million Russian personnel are estimated to have been killed, captured or wounded fighting in Ukraine and Kursk.

But despite those staggering losses, Russian president Vladimir Putin is still likely to have a bigger military when this conflict ends than when it began.

And there are indications that Moscow is already preparing its post-war posture, with signs that Russia is beefing up its military presence along its western border.

More💻: https://www.forcesnews.com/nato/russia-bolsters-bases-it-prepares-face-nato-once-ukraine-war-over

#bfbsforcesnews #forcesnews #news #army #military #russia #nato 

Subscribe to Forces News: http://bit.ly/1OraazC
Check out our website: https://www.forcesnews.com
Facebook: https://www.facebook.com/ForcesTV
Instagram: https://www.instagram.com/forcesnews/?hl=en
X: https://twitter.com/ForcesNews",BFBS Forces News,2025-05-21T17:01:04Z,Forces News;Forces TV;British Armed Forces;British;Forces;military;serving;military personnel;Ministry of Defence;British defence;British military;BFBS;BFBS Forces News;Simon Newton;Nato;NATO;Kursk;Vladimir Putin;Finland;Sweden;Murmansk;Olenya;Kamenka;Alakurtti;Petrozavadsk,39668,1312,319,Ugx-XG4FTHDwMwcmDRZ4AaABAg,@LeeTillbury,"Maybe they are just strengthening defences on their border? Fear of a NATO offensive, as unlikely as we in the west know ever happening.",1,2025-05-21T21:18:59Z
lW4h7aXNNR8,Russia reactivates Cold War bases - right on Nato's border,"Almost a million Russian personnel are estimated to have been killed, captured or wounded fighting in Ukraine and Kursk.

But despite those staggering losses, Russian president Vladimir Putin is still likely to have a bigger military when this conflict ends than when it began.

And there are indications that Moscow is already preparing its post-war posture, with signs that Russia is beefing up its military presence along its western border.

More💻: https://www.forcesnews.com/nato/russia-bolsters-bases-it-prepares-face-nato-once-ukraine-war-over

#bfbsforcesnews #forcesnews #news #army #military #russia #nato 

Subscribe to Forces News: http://bit.ly/1OraazC
Check out our website: https://www.forcesnews.com
Facebook: https://www.facebook.com/ForcesTV
Instagram: https://www.instagram.com/forcesnews/?hl=en
X: https://twitter.com/ForcesNews",BFBS Forces News,2025-05-21T17:01:04Z,Forces News;Forces TV;British Armed Forces;British;Forces;military;serving;military personnel;Ministry of Defence;British defence;British military;BFBS;BFBS Forces News;Simon Newton;Nato;NATO;Kursk;Vladimir Putin;Finland;Sweden;Murmansk;Olenya;Kamenka;Alakurtti;Petrozavadsk,39668,1312,319,UgzMd8E3RQPvoyUlC6t4AaABAg,@Gasher82nd,Obviously the russians are moving their military equipment tpo stop ukraine blowing them up. lol,1,2025-05-21T21:10:46Z
lW4h7aXNNR8,Russia reactivates Cold War bases - right on Nato's border,"Almost a million Russian personnel are estimated to have been killed, captured or wounded fighting in Ukraine and Kursk.

But despite those staggering losses, Russian president Vladimir Putin is still likely to have a bigger military when this conflict ends than when it began.

And there are indications that Moscow is already preparing its post-war posture, with signs that Russia is beefing up its military presence along its western border.

More💻: https://www.forcesnews.com/nato/russia-bolsters-bases-it-prepares-face-nato-once-ukraine-war-over

#bfbsforcesnews #forcesnews #news #army #military #russia #nato 

Subscribe to Forces News: http://bit.ly/1OraazC
Check out our website: https://www.forcesnews.com
Facebook: https://www.facebook.com/ForcesTV
Instagram: https://www.instagram.com/forcesnews/?hl=en
X: https://twitter.com/ForcesNews",BFBS Forces News,2025-05-21T17:01:04Z,Forces News;Forces TV;British Armed Forces;British;Forces;military;serving;military personnel;Ministry of Defence;British defence;British military;BFBS;BFBS Forces News;Simon Newton;Nato;NATO;Kursk;Vladimir Putin;Finland;Sweden;Murmansk;Olenya;Kamenka;Alakurtti;Petrozavadsk,39668,1312,319,Ugy7q6PUJO30HfVYAC14AaABAg,@marinozorz,The old establishment voicing what they want,2,2025-05-21T21:01:46Z
lW4h7aXNNR8,Russia reactivates Cold War bases - right on Nato's border,"Almost a million Russian personnel are estimated to have been killed, captured or wounded fighting in Ukraine and Kursk.

But despite those staggering losses, Russian president Vladimir Putin is still likely to have a bigger military when this conflict ends than when it began.

And there are indications that Moscow is already preparing its post-war posture, with signs that Russia is beefing up its military presence along its western border.

More💻: https://www.forcesnews.com/nato/russia-bolsters-bases-it-prepares-face-nato-once-ukraine-war-over

#bfbsforcesnews #forcesnews #news #army #military #russia #nato 

Subscribe to Forces News: http://bit.ly/1OraazC
Check out our website: https://www.forcesnews.com
Facebook: https://www.facebook.com/ForcesTV
Instagram: https://www.instagram.com/forcesnews/?hl=en
X: https://twitter.com/ForcesNews",BFBS Forces News,2025-05-21T17:01:04Z,Forces News;Forces TV;British Armed Forces;British;Forces;military;serving;military personnel;Ministry of Defence;British defence;British military;BFBS;BFBS Forces News;Simon Newton;Nato;NATO;Kursk;Vladimir Putin;Finland;Sweden;Murmansk;Olenya;Kamenka;Alakurtti;Petrozavadsk,39668,1312,319,UgzOh3HacpGTZmu3h-R4AaABAg,@malachev,"Click bait and fear mongering.  The tents are being erected in bases that have seen tents come and go across the decades . . . and we are talking about a few dozen.  Satellite imagery shows that most of the Russian bases across western Russian have been stripped of most or all of their armored vehicles (tanks, IFV's).",8,2025-05-21T20:59:34Z
lW4h7aXNNR8,Russia reactivates Cold War bases - right on Nato's border,"Almost a million Russian personnel are estimated to have been killed, captured or wounded fighting in Ukraine and Kursk.

But despite those staggering losses, Russian president Vladimir Putin is still likely to have a bigger military when this conflict ends than when it began.

And there are indications that Moscow is already preparing its post-war posture, with signs that Russia is beefing up its military presence along its western border.

More💻: https://www.forcesnews.com/nato/russia-bolsters-bases-it-prepares-face-nato-once-ukraine-war-over

#bfbsforcesnews #forcesnews #news #army #military #russia #nato 

Subscribe to Forces News: http://bit.ly/1OraazC
Check out our website: https://www.forcesnews.com
Facebook: https://www.facebook.com/ForcesTV
Instagram: https://www.instagram.com/forcesnews/?hl=en
X: https://twitter.com/ForcesNews",BFBS Forces News,2025-05-21T17:01:04Z,Forces News;Forces TV;British Armed Forces;British;Forces;military;serving;military personnel;Ministry of Defence;British defence;British military;BFBS;BFBS Forces News;Simon Newton;Nato;NATO;Kursk;Vladimir Putin;Finland;Sweden;Murmansk;Olenya;Kamenka;Alakurtti;Petrozavadsk,39668,1312,319,UgzRfg0raq8odYsZG3F4AaABAg,@emmaverna1138,"its like the Chinese meme their embassy posted during the tariffs back and forth, Dont strike back and l will reward you ..",0,2025-05-21T20:58:14Z
lW4h7aXNNR8,Russia reactivates Cold War bases - right on Nato's border,"Almost a million Russian personnel are estimated to have been killed, captured or wounded fighting in Ukraine and Kursk.

But despite those staggering losses, Russian president Vladimir Putin is still likely to have a bigger military when this conflict ends than when it began.

And there are indications that Moscow is already preparing its post-war posture, with signs that Russia is beefing up its military presence along its western border.

More💻: https://www.forcesnews.com/nato/russia-bolsters-bases-it-prepares-face-nato-once-ukraine-war-over

#bfbsforcesnews #forcesnews #news #army #military #russia #nato 

Subscribe to Forces News: http://bit.ly/1OraazC
Check out our website: https://www.forcesnews.com
Facebook: https://www.facebook.com/ForcesTV
Instagram: https://www.instagram.com/forcesnews/?hl=en
X: https://twitter.com/ForcesNews",BFBS Forces News,2025-05-21T17:01:04Z,Forces News;Forces TV;British Armed Forces;British;Forces;military;serving;military personnel;Ministry of Defence;British defence;British military;BFBS;BFBS Forces News;Simon Newton;Nato;NATO;Kursk;Vladimir Putin;Finland;Sweden;Murmansk;Olenya;Kamenka;Alakurtti;Petrozavadsk,39668,1312,319,UgxWKWCy-JGSjappMPV4AaABAg,@canadaphil6068,"It’s OK… 
Finland has sent Farmers with Tractors to the area to be ready to collect the Russian scrap… just like Ukrainian farmers did!",38,2025-05-21T20:56:20Z
lW4h7aXNNR8,Russia reactivates Cold War bases - right on Nato's border,"Almost a million Russian personnel are estimated to have been killed, captured or wounded fighting in Ukraine and Kursk.

But despite those staggering losses, Russian president Vladimir Putin is still likely to have a bigger military when this conflict ends than when it began.

And there are indications that Moscow is already preparing its post-war posture, with signs that Russia is beefing up its military presence along its western border.

More💻: https://www.forcesnews.com/nato/russia-bolsters-bases-it-prepares-face-nato-once-ukraine-war-over

#bfbsforcesnews #forcesnews #news #army #military #russia #nato 

Subscribe to Forces News: http://bit.ly/1OraazC
Check out our website: https://www.forcesnews.com
Facebook: https://www.facebook.com/ForcesTV
Instagram: https://www.instagram.com/forcesnews/?hl=en
X: https://twitter.com/ForcesNews",BFBS Forces News,2025-05-21T17:01:04Z,Forces News;Forces TV;British Armed Forces;British;Forces;military;serving;military personnel;Ministry of Defence;British defence;British military;BFBS;BFBS Forces News;Simon Newton;Nato;NATO;Kursk;Vladimir Putin;Finland;Sweden;Murmansk;Olenya;Kamenka;Alakurtti;Petrozavadsk,39668,1312,319,Ugx6ft7TTTOa_Hj-dFR4AaABAg,@STUXNET_otan,"What’s wrong with you military experts, Russia is a border army. Look at what they’ve done in the last 75 years.",0,2025-05-21T20:50:41Z
lW4h7aXNNR8,Russia reactivates Cold War bases - right on Nato's border,"Almost a million Russian personnel are estimated to have been killed, captured or wounded fighting in Ukraine and Kursk.

But despite those staggering losses, Russian president Vladimir Putin is still likely to have a bigger military when this conflict ends than when it began.

And there are indications that Moscow is already preparing its post-war posture, with signs that Russia is beefing up its military presence along its western border.

More💻: https://www.forcesnews.com/nato/russia-bolsters-bases-it-prepares-face-nato-once-ukraine-war-over

#bfbsforcesnews #forcesnews #news #army #military #russia #nato 

Subscribe to Forces News: http://bit.ly/1OraazC
Check out our website: https://www.forcesnews.com
Facebook: https://www.facebook.com/ForcesTV
Instagram: https://www.instagram.com/forcesnews/?hl=en
X: https://twitter.com/ForcesNews",BFBS Forces News,2025-05-21T17:01:04Z,Forces News;Forces TV;British Armed Forces;British;Forces;military;serving;military personnel;Ministry of Defence;British defence;British military;BFBS;BFBS Forces News;Simon Newton;Nato;NATO;Kursk;Vladimir Putin;Finland;Sweden;Murmansk;Olenya;Kamenka;Alakurtti;Petrozavadsk,39668,1312,319,UgyQvnRjWzULm-W4va54AaABAg,@huwtgriffiths4448,So its ok for nato to place the military on the border but not russia... right.🙄,0,2025-05-21T20:49:44Z
lW4h7aXNNR8,Russia reactivates Cold War bases - right on Nato's border,"Almost a million Russian personnel are estimated to have been killed, captured or wounded fighting in Ukraine and Kursk.

But despite those staggering losses, Russian president Vladimir Putin is still likely to have a bigger military when this conflict ends than when it began.

And there are indications that Moscow is already preparing its post-war posture, with signs that Russia is beefing up its military presence along its western border.

More💻: https://www.forcesnews.com/nato/russia-bolsters-bases-it-prepares-face-nato-once-ukraine-war-over

#bfbsforcesnews #forcesnews #news #army #military #russia #nato 

Subscribe to Forces News: http://bit.ly/1OraazC
Check out our website: https://www.forcesnews.com
Facebook: https://www.facebook.com/ForcesTV
Instagram: https://www.instagram.com/forcesnews/?hl=en
X: https://twitter.com/ForcesNews",BFBS Forces News,2025-05-21T17:01:04Z,Forces News;Forces TV;British Armed Forces;British;Forces;military;serving;military personnel;Ministry of Defence;British defence;British military;BFBS;BFBS Forces News;Simon Newton;Nato;NATO;Kursk;Vladimir Putin;Finland;Sweden;Murmansk;Olenya;Kamenka;Alakurtti;Petrozavadsk,39668,1312,319,UgyfTCbUXbTFoELDHHJ4AaABAg,@TomCotton-p6y,Remember NATO you brought this on yourselves 😂😂😂😂😂,1,2025-05-21T20:45:12Z
lW4h7aXNNR8,Russia reactivates Cold War bases - right on Nato's border,"Almost a million Russian personnel are estimated to have been killed, captured or wounded fighting in Ukraine and Kursk.

But despite those staggering losses, Russian president Vladimir Putin is still likely to have a bigger military when this conflict ends than when it began.

And there are indications that Moscow is already preparing its post-war posture, with signs that Russia is beefing up its military presence along its western border.

More💻: https://www.forcesnews.com/nato/russia-bolsters-bases-it-prepares-face-nato-once-ukraine-war-over

#bfbsforcesnews #forcesnews #news #army #military #russia #nato 

Subscribe to Forces News: http://bit.ly/1OraazC
Check out our website: https://www.forcesnews.com
Facebook: https://www.facebook.com/ForcesTV
Instagram: https://www.instagram.com/forcesnews/?hl=en
X: https://twitter.com/ForcesNews",BFBS Forces News,2025-05-21T17:01:04Z,Forces News;Forces TV;British Armed Forces;British;Forces;military;serving;military personnel;Ministry of Defence;British defence;British military;BFBS;BFBS Forces News;Simon Newton;Nato;NATO;Kursk;Vladimir Putin;Finland;Sweden;Murmansk;Olenya;Kamenka;Alakurtti;Petrozavadsk,39668,1312,319,Ugy_oy033AS5ON1ODjJ4AaABAg,@phildobson8705,What is surprising is that nobody can tell the truth,28,2025-05-21T20:35:16Z
